Rk,Team,Date,eFG%,,Opp,Result,ORtg,FTr,3PAr,TS%,eFG%,FT/FGA,ORtg,FTr,3PAr,TS%,eFG%,FT/FGA
2122,HOU,2022-04-05,.460,@,BRK,L 105-118,105.6,.253,.434,.477,.460,.141,118.7,.314,.430,.603,.541,.291
2123,SAS,2022-02-28,.460,@,MEM,L 105-118,105.1,.192,.323,.489,.460,.141,118.1,.213,.292,.606,.601,.124
2124,BRK,2021-11-08,.459,@,CHI,L 95-118,95.4,.221,.384,.503,.459,.186,118.5,.204,.316,.552,.515,.173
2125,DEN,2021-10-25,.459,,CLE,L 87-99,90.4,.140,.442,.477,.459,.093,102.8,.244,.305,.545,.506,.195
2126,ORL,2021-10-20,.459,@,SAS,L 97-123,100.8,.267,.337,.505,.459,.209,127.9,.184,.306,.581,.566,.122
2127,DAL,2021-12-15,.459,,LAL,L 104-107 (OT),98.0,.173,.449,.493,.459,.143,100.8,.200,.433,.546,.517,.156
2128,PHI,2022-03-20,.459,,TOR,L 88-93,99.9,.384,.370,.516,.459,.288,105.5,.247,.280,.451,.414,.172
2129,OKC,2022-01-22,.459,@,CLE,L 87-94,90.8,.188,.482,.473,.459,.106,98.2,.461,.355,.514,.500,.237
2130,TOR,2022-03-14,.458,@,LAL,W 114-103,112.5,.375,.385,.510,.458,.271,101.6,.333,.483,.516,.466,.253
2131,DEN,2022-03-10,.458,,GSW,L 102-113,109.5,.381,.369,.520,.458,.298,121.3,.227,.477,.584,.557,.170
2132,LAL,2022-02-27,.458,,NOP,L 95-123,90.2,.238,.405,.512,.458,.214,116.8,.272,.326,.597,.582,.174
2133,MIA,2022-02-15,.458,,DAL,L 99-107,114.6,.321,.321,.516,.458,.262,123.8,.434,.539,.591,.566,.276
2134,LAC,2022-01-08,.458,,MEM,L 108-123,105.7,.250,.333,.507,.458,.208,120.4,.310,.380,.541,.500,.230
2135,CHI,2021-12-08,.458,@,CLE,L 92-115,96.0,.250,.310,.493,.458,.179,120.1,.200,.350,.661,.631,.175
2136,NYK,2021-11-21,.458,@,CHI,L 103-109,108.8,.369,.321,.527,.458,.310,115.2,.307,.330,.546,.483,.273
2137,ATL,2021-10-27,.458,@,NOP,W 102-99,110.2,.177,.313,.493,.458,.146,107.0,.097,.387,.511,.489,.086
2138,PHO,2022-01-06,.458,,LAC,W 106-89,108.9,.093,.290,.476,.458,.075,91.4,.291,.326,.459,.395,.244
2139,ORL,2022-03-15,.458,,BRK,L 108-150,102.8,.284,.432,.505,.458,.221,142.8,.386,.307,.728,.693,.318
2140,CHO,2022-02-07,.458,,TOR,L 101-116,100.3,.168,.421,.495,.458,.147,115.3,.345,.417,.599,.577,.226
2141,HOU,2022-01-25,.458,,SAS,L 104-134,102.1,.263,.358,.491,.458,.179,131.5,.059,.317,.646,.634,.059
2142,SAS,2021-11-16,.458,@,LAC,L 92-106,86.2,.074,.232,.469,.458,.053,99.3,.259,.447,.560,.506,.235
2143,POR,2021-11-06,.458,,LAL,W 105-90,101.0,.253,.579,.497,.458,.189,86.6,.267,.356,.447,.394,.211
2144,DEN,2021-12-28,.458,@,GSW,W 89-86,97.3,.241,.398,.485,.458,.157,94.0,.431,.444,.502,.486,.222
2145,NYK,2021-12-14,.458,,GSW,L 96-105,103.0,.265,.506,.518,.458,.241,112.7,.351,.519,.591,.552,.260
2146,MEM,2022-01-19,.458,@,MIL,L 114-126,107.7,.236,.377,.487,.458,.160,119.0,.227,.381,.591,.541,.216
2147,CLE,2022-03-26,.457,,CHI,L 94-98,104.3,.329,.378,.501,.457,.232,108.7,.333,.280,.570,.513,.280
2148,ATL,2022-01-12,.457,,MIA,L 91-115,92.9,.280,.549,.494,.457,.195,117.4,.156,.500,.598,.567,.144
2149,BOS,2021-10-22,.457,,TOR,L 83-115,85.0,.134,.415,.478,.457,.098,117.8,.210,.350,.526,.470,.210
2150,MIN,2021-12-03,.457,@,BRK,L 105-110,105.6,.258,.452,.507,.457,.215,110.6,.539,.303,.585,.513,.421
2151,NYK,2021-11-12,.457,@,CHO,L 96-104,95.7,.194,.376,.476,.457,.118,103.6,.267,.400,.517,.489,.178
2152,GSW,2022-04-09,.457,@,SAS,W 100-94,104.8,.407,.395,.523,.457,.321,98.6,.338,.388,.512,.463,.250
2153,NYK,2022-02-12,.457,@,POR,L 103-112,106.3,.420,.481,.537,.457,.358,115.6,.238,.476,.603,.565,.202
2154,TOR,2022-04-10,.457,@,NYK,L 94-105,97.3,.120,.457,.485,.457,.109,108.6,.138,.494,.569,.546,.115
2155,PHI,2022-03-13,.457,@,ORL,W 116-114 (OT),114.2,.402,.402,.536,.457,.348,112.3,.220,.473,.571,.549,.154
2156,OKC,2021-12-12,.456,,DAL,L 84-103,89.8,.200,.463,.483,.456,.138,110.1,.256,.367,.514,.472,.200
2157,LAC,2021-11-28,.456,,GSW,L 90-105,92.2,.313,.350,.495,.456,.213,107.5,.256,.465,.549,.541,.140
2158,SAC,2021-11-22,.456,,PHI,L 94-102,102.5,.363,.388,.507,.456,.263,111.3,.318,.376,.526,.476,.247
2159,PHI,2021-11-08,.456,,NYK,L 96-103,103.5,.176,.440,.490,.456,.143,111.1,.143,.440,.532,.511,.110
2160,CHI,2021-10-30,.456,,UTA,W 107-99,104.7,.330,.231,.513,.456,.264,96.9,.207,.413,.493,.440,.196
2161,MEM,2022-04-10,.456,,BOS,L 110-139,107.8,.265,.461,.483,.456,.167,136.2,.131,.485,.664,.636,.131
2162,MIL,2022-01-08,.456,@,CHO,L 106-114,106.0,.289,.411,.522,.456,.267,114.0,.172,.485,.535,.525,.101
2163,DET,2021-12-10,.456,@,NOP,L 93-109,95.2,.133,.411,.488,.456,.122,111.5,.168,.389,.534,.500,.147
2164,ORL,2021-11-29,.456,@,PHI,L 96-101,95.1,.200,.367,.490,.456,.156,100.1,.186,.340,.481,.454,.134
2165,CHO,2021-11-07,.455,@,LAC,L 106-120,99.6,.178,.327,.487,.455,.139,112.7,.244,.558,.630,.581,.233
2166,POR,2022-03-02,.455,@,PHO,L 90-120,90.7,.321,.397,.506,.455,.244,120.9,.388,.450,.641,.588,.325
2167,PHO,2022-04-03,.455,@,OKC,L 96-117,98.2,.191,.427,.498,.455,.169,119.7,.207,.471,.616,.592,.161
2168,LAC,2021-12-04,.455,@,SAC,L 99-104,96.6,.303,.382,.491,.455,.202,101.5,.291,.395,.536,.488,.233
2169,TOR,2021-11-26,.455,@,IND,L 97-114,104.2,.247,.337,.491,.455,.180,122.4,.113,.402,.560,.541,.093
2170,CLE,2021-11-17,.455,@,BRK,L 99-109,102.9,.236,.494,.504,.455,.202,113.3,.301,.386,.580,.530,.253
2171,DEN,2021-11-06,.455,,HOU,W 95-94,100.6,.191,.449,.492,.455,.157,99.5,.320,.373,.549,.520,.213
2172,CLE,2021-10-23,.455,,ATL,W 101-95,105.6,.303,.315,.501,.455,.225,99.3,.152,.343,.450,.434,.091
2173,MIA,2022-03-09,.455,,PHO,L 90-111,90.3,.148,.375,.480,.455,.114,111.3,.101,.374,.537,.510,.101
2174,MIN,2022-02-16,.455,,TOR,L 91-103,93.7,.377,.545,.507,.455,.273,106.1,.216,.284,.534,.500,.170
2175,NOP,2021-11-22,.455,,MIN,L 96-110,98.8,.205,.364,.500,.455,.182,113.2,.280,.440,.490,.450,.200
2176,MIN,2022-02-15,.454,,CHO,W 126-120 (OT),108.2,.394,.505,.492,.454,.248,103.0,.363,.324,.507,.451,.275
2177,DEN,2022-04-05,.454,,SAS,L 97-116,94.3,.122,.337,.470,.454,.082,112.8,.270,.292,.583,.562,.180
2178,NYK,2022-02-05,.454,@,LAL,L 115-122 (OT),103.8,.367,.388,.505,.454,.265,110.1,.275,.333,.534,.515,.167
2179,BRK,2022-01-29,.454,@,GSW,L 106-110,110.5,.214,.286,.494,.454,.173,114.7,.184,.459,.519,.480,.163
2180,BRK,2022-01-13,.454,,OKC,L 109-130,114.6,.224,.327,.506,.454,.204,136.7,.198,.495,.657,.626,.176
2181,NOP,2022-04-03,.454,@,LAC,L 100-119,107.5,.310,.276,.506,.454,.241,127.9,.105,.463,.599,.584,.084
2182,ATL,2021-12-25,.454,@,NYK,L 87-101,93.9,.161,.437,.467,.454,.092,109.0,.141,.588,.559,.565,.059
2183,POR,2021-11-12,.454,@,HOU,W 104-92,104.4,.356,.414,.517,.454,.287,92.4,.318,.376,.475,.441,.200
2184,GSW,2022-01-09,.454,,CLE,W 96-82,105.7,.103,.433,.473,.454,.082,90.3,.240,.320,.494,.473,.147
2185,LAC,2021-12-27,.454,,BRK,L 108-124,108.6,.278,.381,.496,.454,.206,124.7,.182,.386,.652,.642,.125
2186,PHI,2021-11-29,.454,,ORL,W 101-96,100.1,.186,.340,.481,.454,.134,95.1,.200,.367,.490,.456,.156
2187,OKC,2021-11-22,.454,@,ATL,L 101-113,110.5,.144,.392,.490,.454,.134,123.7,.184,.391,.601,.563,.172
2188,BRK,2022-02-28,.453,,TOR,L 97-133,95.9,.279,.407,.502,.453,.221,131.5,.222,.384,.612,.606,.131
2189,DEN,2021-12-06,.453,@,CHI,L 97-109,99.6,.156,.333,.473,.453,.104,111.9,.220,.385,.546,.522,.154
2190,LAL,2021-10-31,.453,,HOU,W 95-85,93.2,.135,.323,.467,.453,.083,83.4,.382,.368,.479,.461,.197
2191,MEM,2021-10-27,.453,@,POR,L 96-116,98.7,.198,.521,.460,.453,.094,119.2,.369,.429,.594,.554,.274
2192,CHI,2022-03-18,.453,@,PHO,L 102-129,108.1,.365,.318,.517,.453,.294,136.7,.310,.298,.676,.625,.286
2193,HOU,2021-11-14,.453,,PHO,L 89-115,86.2,.212,.376,.479,.453,.141,111.4,.206,.412,.543,.505,.175
2194,TOR,2022-02-26,.453,@,ATL,L 100-127,100.5,.200,.337,.484,.453,.147,127.6,.265,.373,.685,.657,.217
2195,CHO,2022-02-17,.453,,MIA,L 107-111 (2OT),99.6,.316,.442,.494,.453,.221,103.3,.225,.471,.495,.471,.147
2196,SAS,2022-01-10,.453,@,NYK,L 96-111,99.7,.158,.305,.472,.453,.105,115.3,.293,.390,.600,.567,.220
2197,SAS,2021-11-18,.452,@,MIN,L 90-115,99.1,.226,.381,.487,.452,.167,126.6,.174,.570,.621,.599,.140
2198,MIL,2021-10-21,.452,@,MIA,L 95-137,89.4,.345,.500,.491,.452,.226,128.9,.323,.365,.625,.609,.208
2199,BRK,2022-02-24,.452,,BOS,L 106-129,103.2,.298,.309,.498,.452,.223,125.6,.318,.494,.666,.641,.235
2200,ATL,2021-12-10,.452,,BRK,L 105-113,105.6,.255,.362,.502,.452,.213,113.6,.172,.247,.565,.527,.161
2201,IND,2022-02-08,.452,@,ATL,L 112-133,113.8,.355,.333,.521,.452,.301,135.1,.178,.367,.685,.672,.133
2202,PHO,2022-03-30,.451,@,GSW,W 107-103,103.7,.326,.304,.509,.451,.261,99.8,.301,.458,.548,.500,.241
2203,PHO,2022-03-08,.451,@,ORL,W 102-99,98.7,.250,.402,.499,.451,.207,95.8,.272,.424,.481,.418,.239
2204,MIN,2021-12-10,.451,,CLE,L 106-123,102.3,.304,.424,.508,.451,.250,118.7,.259,.388,.650,.618,.212
2205,CHO,2022-02-15,.451,@,MIN,L 120-126 (OT),103.0,.363,.324,.507,.451,.275,108.2,.394,.505,.492,.454,.248
2206,UTA,2022-01-23,.451,@,GSW,L 92-94,111.9,.284,.432,.505,.451,.235,114.3,.120,.506,.538,.512,.108
2207,TOR,2021-11-30,.451,,MEM,L 91-98,92.8,.132,.429,.473,.451,.099,99.9,.204,.366,.483,.441,.172
2208,OKC,2021-10-22,.451,@,HOU,L 91-124,85.7,.176,.473,.464,.451,.099,116.8,.147,.400,.613,.595,.116
2209,MEM,2022-04-05,.450,@,UTA,L 115-121 (OT),100.9,.287,.307,.505,.450,.238,106.2,.448,.396,.526,.479,.302
2210,DET,2022-01-01,.450,,SAS,W 117-116 (OT),104.9,.327,.347,.506,.450,.257,104.0,.275,.392,.507,.471,.196
2211,BRK,2021-12-04,.450,,CHI,L 107-111,107.4,.081,.225,.465,.450,.063,111.4,.314,.360,.567,.535,.221
2212,POR,2022-01-17,.450,@,ORL,W 98-88,95.7,.200,.378,.500,.450,.189,85.9,.222,.356,.445,.422,.133
2213,OKC,2021-12-28,.450,@,SAC,L 111-117,107.2,.400,.367,.524,.450,.333,113.0,.284,.411,.547,.511,.211
2214,PHI,2021-12-23,.450,,ATL,L 96-98,109.3,.325,.338,.525,.450,.300,111.5,.232,.293,.542,.494,.207
2215,MEM,2021-12-08,.450,,DAL,L 96-104,100.1,.278,.344,.475,.450,.167,108.5,.299,.429,.597,.558,.234
2216,DAL,2021-12-07,.450,,BRK,L 99-102,108.6,.244,.511,.497,.450,.200,111.8,.157,.313,.575,.554,.120
2217,MIN,2021-11-22,.450,@,NOP,W 110-96,113.2,.280,.440,.490,.450,.200,98.8,.205,.364,.500,.455,.182
2218,OKC,2021-11-01,.450,@,LAC,L 94-99,95.4,.178,.411,.484,.450,.144,100.5,.207,.457,.493,.462,.152
2219,TOR,2022-01-11,.449,,PHO,L 95-99,105.9,.281,.416,.475,.449,.169,110.4,.297,.432,.592,.547,.243
2220,POR,2022-02-24,.449,,GSW,L 95-132,94.6,.367,.443,.518,.449,.304,131.4,.364,.466,.647,.597,.307
2221,IND,2022-03-15,.449,,MEM,L 102-135,97.9,.194,.306,.480,.449,.143,129.5,.190,.381,.593,.586,.114
2222,OKC,2022-02-12,.449,@,CHI,L 101-106,101.4,.341,.409,.499,.449,.250,106.4,.258,.281,.535,.489,.213
2223,ORL,2021-12-12,.449,@,LAL,L 94-106,96.7,.216,.432,.488,.449,.170,109.0,.202,.333,.579,.565,.131
2224,DAL,2022-01-05,.448,,GSW,W 99-82,103.4,.299,.460,.503,.448,.241,85.7,.198,.346,.466,.438,.136
2225,BOS,2022-02-11,.448,,DEN,W 108-102,105.2,.313,.385,.495,.448,.229,99.4,.200,.489,.521,.494,.144
2226,OKC,2021-12-10,.448,,LAL,L 95-116,98.8,.146,.458,.465,.448,.094,120.6,.230,.483,.605,.580,.172
2227,CLE,2022-03-12,.448,@,CHI,L 91-101,92.5,.198,.279,.487,.448,.163,102.6,.170,.239,.534,.494,.159
2228,HOU,2022-02-08,.448,@,NOP,L 97-110,98.0,.360,.488,.487,.448,.233,111.1,.250,.400,.619,.575,.225
2229,PHI,2022-01-17,.448,@,WAS,L 98-117,98.8,.291,.302,.505,.448,.244,118.0,.368,.345,.579,.534,.276
2230,ORL,2022-01-09,.447,,WAS,L 100-102,104.0,.168,.295,.490,.447,.158,106.0,.273,.330,.517,.472,.216
2231,SAS,2021-10-30,.447,@,MIL,W 102-93,97.9,.253,.326,.483,.447,.179,89.3,.180,.438,.484,.461,.124
2232,LAC,2022-03-25,.447,,PHI,L 97-122,97.7,.294,.294,.505,.447,.247,122.9,.261,.380,.595,.549,.228
2233,WAS,2022-03-21,.447,@,HOU,L 97-115,102.0,.282,.341,.508,.447,.247,120.9,.153,.459,.634,.612,.129
2234,MIA,2021-12-01,.447,,CLE,L 85-111,94.4,.153,.435,.468,.447,.106,123.3,.338,.456,.710,.662,.309
2235,MIL,2021-11-07,.447,@,WAS,L 94-101,96.1,.191,.383,.461,.447,.106,103.2,.160,.333,.582,.574,.099
2236,TOR,2021-11-28,.446,,BOS,L 97-109,101.9,.172,.452,.485,.446,.151,114.5,.378,.415,.570,.488,.354
2237,MIN,2021-11-13,.446,@,LAC,L 102-129,98.2,.157,.353,.468,.446,.108,124.2,.091,.404,.626,.616,.071
2238,UTA,2022-01-17,.446,@,LAL,L 95-101,98.3,.289,.554,.508,.446,.253,104.5,.267,.430,.525,.506,.163
2239,DAL,2021-11-21,.446,@,LAC,L 91-97,102.3,.217,.361,.500,.446,.205,109.1,.240,.387,.585,.560,.173
2240,MIL,2021-11-19,.446,,OKC,W 96-89,97.0,.313,.494,.508,.446,.265,90.0,.231,.527,.444,.418,.143
2241,IND,2021-11-29,.445,@,MIN,L 98-100,98.3,.231,.407,.489,.445,.187,100.3,.317,.427,.535,.494,.232
2242,DET,2022-04-08,.444,,MIL,L 101-131,98.8,.256,.533,.504,.444,.233,128.2,.228,.366,.589,.550,.198
2243,DAL,2022-03-25,.444,@,MIN,L 95-116,99.1,.211,.478,.483,.444,.167,121.0,.286,.381,.613,.577,.226
2244,PHO,2022-02-05,.444,@,WAS,W 95-80,103.4,.141,.313,.452,.444,.071,87.1,.224,.282,.428,.382,.176
2245,LAC,2022-01-13,.444,@,NOP,L 89-113,91.7,.247,.420,.496,.444,.210,116.5,.165,.402,.543,.515,.134
2246,DET,2021-12-29,.444,,NYK,L 85-94,89.4,.210,.432,.480,.444,.160,98.9,.333,.383,.506,.432,.296
2247,ORL,2021-12-15,.444,,ATL,L 99-111,100.7,.233,.389,.499,.444,.211,113.0,.188,.365,.603,.559,.188
2248,CLE,2021-11-13,.444,,BOS,W 91-89,99.7,.272,.469,.502,.444,.235,97.5,.231,.295,.518,.462,.218
2249,MIN,2021-11-05,.444,,LAC,L 84-104,81.6,.079,.584,.456,.444,.056,101.0,.364,.318,.509,.443,.295
2250,MIN,2021-11-01,.443,,ORL,L 97-115,99.9,.196,.526,.460,.443,.113,118.4,.366,.524,.604,.555,.293
2251,IND,2021-10-23,.443,,MIA,W 102-91 (OT),95.7,.216,.402,.480,.443,.165,85.3,.154,.363,.468,.434,.132
2252,UTA,2022-03-23,.443,@,BOS,L 97-125,107.3,.239,.409,.499,.443,.216,138.3,.083,.429,.718,.708,.071
2253,LAL,2022-01-27,.443,@,PHI,L 87-105,88.3,.102,.330,.473,.443,.102,106.6,.207,.427,.587,.579,.122
2254,BOS,2022-01-10,.443,,IND,W 101-98 (OT),95.8,.318,.318,.503,.443,.261,92.9,.181,.394,.483,.441,.160
2255,ORL,2021-11-27,.443,@,CLE,L 92-105,95.8,.261,.364,.469,.443,.159,109.3,.133,.433,.551,.533,.100
2256,BRK,2021-11-16,.443,,GSW,L 99-117,98.2,.307,.409,.496,.443,.239,116.1,.354,.506,.641,.601,.278
2257,LAC,2021-11-05,.443,@,MIN,W 104-84,101.0,.364,.318,.509,.443,.295,81.6,.079,.584,.456,.444,.056
2258,OKC,2022-02-16,.443,,SAS,L 106-114,103.0,.181,.305,.468,.443,.124,110.7,.224,.347,.529,.490,.184
2259,OKC,2021-12-23,.443,@,PHO,L 101-113,100.3,.219,.427,.480,.443,.167,112.2,.140,.419,.572,.565,.086
2260,LAC,2021-12-20,.443,,SAS,L 92-116,92.5,.230,.368,.480,.443,.172,116.6,.053,.325,.497,.491,.035
2261,IND,2021-12-13,.443,,GSW,L 100-102,104.6,.356,.345,.497,.443,.264,106.7,.167,.357,.566,.548,.119
2262,DET,2021-11-05,.443,,BRK,L 90-96,91.9,.207,.391,.474,.443,.149,98.1,.175,.338,.557,.519,.163
2263,NYK,2021-11-03,.443,@,IND,L 98-111,104.0,.310,.276,.496,.443,.241,117.8,.154,.451,.571,.549,.121
2264,DET,2022-03-25,.442,,WAS,L 97-100,94.1,.147,.337,.479,.442,.137,97.0,.253,.361,.542,.488,.229
2265,CHO,2022-02-05,.442,,MIA,L 86-104,88.1,.186,.419,.462,.442,.116,106.5,.198,.352,.526,.478,.187
2266,IND,2022-01-10,.441,@,BOS,L 98-101 (OT),92.9,.181,.394,.483,.441,.160,95.8,.318,.318,.503,.443,.261
2267,MIN,2021-12-28,.441,,NYK,L 88-96,94.5,.235,.447,.469,.441,.153,103.1,.178,.444,.495,.500,.067
2268,MIL,2021-12-02,.441,@,TOR,L 93-97,104.6,.294,.365,.484,.441,.212,109.0,.159,.455,.515,.500,.102
2269,MIN,2021-11-15,.441,,PHO,L 96-99,96.5,.318,.518,.495,.441,.247,99.5,.424,.365,.491,.418,.329
2270,HOU,2021-11-12,.441,,POR,L 92-104,92.4,.318,.376,.475,.441,.200,104.4,.356,.414,.517,.454,.287
2271,MEM,2021-11-30,.441,@,TOR,W 98-91,99.9,.204,.366,.483,.441,.172,92.8,.132,.429,.473,.451,.099
2272,IND,2021-10-29,.441,@,BRK,L 98-105,96.2,.247,.312,.475,.441,.172,103.1,.539,.342,.558,.487,.408
2273,DET,2021-11-30,.441,@,POR,L 92-110,92.9,.395,.461,.516,.441,.329,111.0,.188,.438,.529,.500,.146
2274,MEM,2021-12-20,.441,,OKC,L 99-102,100.9,.129,.317,.464,.441,.099,104.0,.333,.452,.529,.494,.226
2275,CLE,2021-12-22,.440,@,BOS,L 101-111,101.7,.261,.413,.492,.440,.217,111.8,.196,.326,.555,.527,.152
2276,CHI,2021-11-06,.440,,PHI,L 105-114,111.4,.326,.315,.499,.440,.261,121.0,.235,.321,.638,.611,.185
2277,UTA,2021-10-30,.440,@,CHI,L 99-107,96.9,.207,.413,.493,.440,.196,104.7,.330,.231,.513,.456,.264
2278,IND,2022-03-04,.440,@,DET,L 106-111,110.4,.280,.400,.472,.440,.180,115.6,.191,.319,.545,.527,.128
2279,LAC,2022-01-15,.440,@,SAS,L 94-101,101.4,.080,.380,.454,.440,.060,109.0,.325,.446,.532,.476,.265
2280,SAS,2021-11-07,.440,@,OKC,L 94-99,96.1,.090,.300,.452,.440,.060,101.2,.213,.447,.482,.436,.181
2281,HOU,2021-11-22,.440,@,BOS,L 90-108,88.6,.289,.506,.481,.440,.205,106.3,.207,.380,.538,.489,.196
2282,OKC,2022-01-21,.439,@,CHO,L 98-121,97.8,.153,.449,.468,.439,.122,120.7,.202,.495,.561,.540,.141
2283,GSW,2022-01-05,.438,@,DAL,L 82-99,85.7,.198,.346,.466,.438,.136,103.4,.299,.460,.503,.448,.241
2284,SAC,2022-03-02,.438,@,NOP,L 95-125,96.4,.281,.393,.475,.438,.191,126.9,.136,.330,.670,.653,.114
2285,BRK,2021-12-08,.438,@,HOU,L 104-114,108.9,.348,.371,.507,.438,.292,119.3,.358,.506,.608,.580,.247
2286,LAC,2022-03-06,.438,,NYK,L 93-116,96.9,.250,.386,.476,.438,.182,120.8,.337,.326,.568,.545,.213
2287,UTA,2021-12-20,.438,,CHO,W 112-102,107.1,.385,.552,.499,.438,.292,97.6,.089,.426,.486,.460,.089
2288,MIA,2021-10-27,.438,@,BRK,W 106-93,104.8,.271,.302,.493,.438,.229,92.0,.165,.506,.510,.471,.153
2289,ORL,2022-03-04,.437,@,TOR,W 103-97,105.0,.221,.389,.494,.437,.211,98.9,.183,.398,.483,.462,.118
2290,HOU,2021-11-15,.437,@,MEM,L 102-136,96.2,.274,.400,.479,.437,.200,128.2,.208,.427,.649,.625,.167
2291,NYK,2022-01-08,.437,@,BOS,L 75-99,89.7,.190,.392,.438,.437,.076,118.5,.224,.382,.593,.553,.197
2292,OKC,2021-11-07,.436,,SAS,W 99-94,101.2,.213,.447,.482,.436,.181,96.1,.090,.300,.452,.440,.060
2293,GSW,2022-03-16,.436,,BOS,L 88-110,96.2,.186,.558,.473,.436,.151,120.2,.272,.494,.607,.562,.235
2294,MIA,2022-01-15,.436,,PHI,L 98-109,103.3,.349,.407,.494,.436,.267,114.9,.266,.405,.618,.589,.203
2295,MIL,2022-03-26,.435,@,MEM,L 102-127,101.7,.280,.344,.488,.435,.226,126.6,.225,.363,.566,.544,.157
2296,ATL,2021-11-12,.435,@,DEN,L 96-105,102.6,.226,.301,.469,.435,.161,112.2,.222,.389,.531,.500,.167
2297,SAS,2022-03-11,.435,,UTA,W 104-102,102.6,.506,.341,.500,.435,.353,100.6,.250,.435,.499,.473,.163
2298,NYK,2022-01-20,.435,,NOP,L 91-102,98.8,.468,.494,.490,.435,.312,110.7,.289,.368,.595,.572,.197
2299,NYK,2021-10-24,.435,,ORL,L 104-110,100.3,.250,.480,.468,.435,.170,106.1,.386,.489,.534,.477,.295
2300,NYK,2021-11-26,.435,,PHO,L 97-118,100.8,.239,.424,.477,.435,.185,122.6,.266,.354,.669,.639,.215
2301,SAC,2021-11-19,.435,,TOR,L 89-108,95.0,.298,.440,.468,.435,.190,115.3,.286,.369,.571,.524,.238
2302,BRK,2022-02-08,.434,,BOS,L 91-126,92.5,.131,.364,.434,.434,.051,128.1,.176,.440,.643,.626,.132
2303,ATL,2021-10-23,.434,@,CLE,L 95-101,99.3,.152,.343,.450,.434,.091,105.6,.303,.315,.501,.455,.225
2304,SAC,2021-10-22,.434,,UTA,L 101-110,98.8,.212,.364,.467,.434,.152,107.6,.256,.467,.549,.500,.222
2305,MEM,2021-12-19,.434,,POR,L 100-105,104.7,.275,.374,.490,.434,.231,110.0,.378,.432,.608,.547,.324
2306,BOS,2021-11-24,.434,,BRK,L 104-123,108.1,.308,.527,.503,.434,.275,127.9,.353,.412,.626,.588,.271
2307,LAL,2021-11-23,.434,@,NYK,L 100-106,101.0,.330,.396,.480,.434,.231,107.0,.256,.415,.581,.543,.207
2308,MIA,2021-10-23,.434,@,IND,L 91-102 (OT),85.3,.154,.363,.468,.434,.132,95.7,.216,.402,.480,.443,.165
2309,CLE,2022-02-26,.434,,WAS,W 92-86,99.9,.289,.301,.492,.434,.241,93.4,.074,.284,.514,.500,.062
2310,MEM,2022-02-24,.434,@,MIN,L 114-119,114.0,.408,.316,.493,.434,.296,119.0,.269,.452,.572,.548,.183
2311,WAS,2021-12-26,.433,,PHI,L 96-117,101.6,.311,.367,.469,.433,.200,123.8,.256,.360,.611,.570,.221
2312,DET,2021-10-20,.433,,CHI,L 88-94,89.3,.144,.311,.460,.433,.111,95.4,.174,.267,.508,.471,.151
2313,OKC,2021-12-29,.432,@,PHO,L 97-115,101.0,.167,.365,.471,.432,.146,119.8,.315,.382,.568,.528,.236
2314,SAC,2021-10-31,.432,@,DAL,L 99-105,103.2,.208,.375,.472,.432,.167,109.5,.222,.411,.531,.511,.144
2315,NYK,2021-12-29,.432,@,DET,W 94-85,98.9,.333,.383,.506,.432,.296,89.4,.210,.432,.480,.444,.160
2316,PHO,2021-12-03,.432,@,GSW,L 96-118,96.4,.432,.272,.498,.432,.321,118.5,.130,.424,.606,.592,.098
2317,NOP,2021-11-20,.432,@,IND,L 94-111,94.7,.216,.205,.488,.432,.205,111.8,.198,.418,.561,.538,.143
2318,SAS,2022-01-21,.432,,BRK,L 102-117,107.3,.253,.305,.483,.432,.211,123.1,.120,.250,.556,.525,.120
2319,GSW,2022-01-13,.432,@,MIL,L 99-118,94.1,.253,.505,.469,.432,.179,112.2,.209,.477,.628,.616,.140
2320,LAL,2021-12-21,.431,,PHO,L 90-108,85.9,.264,.402,.463,.431,.172,103.1,.161,.441,.542,.505,.151
2321,WAS,2021-11-22,.431,,CHO,L 103-109,101.9,.287,.394,.486,.431,.234,107.8,.264,.341,.537,.522,.154
2322,ATL,2022-02-13,.430,@,BOS,L 95-105,98.0,.161,.409,.477,.430,.161,108.3,.318,.447,.542,.488,.259
2323,SAC,2022-01-09,.429,@,POR,L 88-103,90.6,.247,.365,.467,.429,.176,106.0,.170,.455,.544,.517,.136
2324,POR,2022-02-02,.429,@,LAL,L 94-99,97.7,.194,.429,.442,.429,.102,102.9,.423,.385,.535,.494,.282
2325,TOR,2022-01-19,.429,@,DAL,L 98-102,107.0,.275,.352,.480,.429,.220,111.3,.263,.434,.601,.546,.250
2326,OKC,2022-01-19,.429,@,SAS,L 96-118,96.9,.153,.316,.459,.429,.122,119.1,.146,.417,.578,.568,.094
2327,DET,2021-12-26,.429,@,SAS,L 109-144,97.7,.347,.327,.482,.429,.255,129.0,.407,.297,.671,.632,.319
2328,SAC,2021-11-07,.429,,IND,L 91-94,96.9,.262,.405,.486,.429,.226,100.1,.217,.301,.517,.482,.169
2329,CHO,2021-11-03,.429,@,GSW,L 92-114,89.0,.209,.396,.463,.429,.154,110.2,.209,.523,.607,.593,.140
2330,DEN,2021-11-21,.428,@,PHO,L 97-126,99.6,.311,.422,.474,.428,.222,129.3,.299,.414,.640,.592,.264
